Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,80.0614,0,80.0615,,,,82.8764,83.3701,82.3722,82.8763,81.0706,177,82.3718,83.3702,83.8696,83.8697,85.2197,1140.9,85.2199,2,86.211,0,8,8,14,1,1.3,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,86.212,0,86.2122,,,,88.9352,89.4349,88.4296,88.9351,87.2225,122,88.4293,89.4349,89.93,89.9301,91.1611,1076,91.1614,2,92.1661,0,9,9,4,1,1.2,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,92.1668,0,92.1669,,,,94.5813,95.084,94.0773,94.5812,93.1735,91,94.0771,95.0841,95.5791,95.5791,96.915,1084,96.9151,4,97.9147,0,10,10,10,1,0.9,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,97.9157,0,97.9161,,,,100.8292,101.3351,100.3269,100.8288,98.9188,233,100.3266,101.3352,101.832,101.832,103.037,1019.2,103.0372,2,104.0301,0,11,11,42,1,1.4,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,104.0311,0,104.0314,,,,106.9447,107.445,106.4437,106.9445,105.0401,331,106.4432,107.445,107.9406,107.9426,109.3348,1261.9,109.3352,2,110.3342,0,12,12,15,1,1.4,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,110.3349,0,110.3351,,,,112.9552,113.4469,112.4486,112.9547,111.3318,273,112.4373,113.4471,113.9435,113.9435,115.2109,1030,115.211,2,116.212,0,13,13,39,1,1.1,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,116.2122,0,116.2123,,,,119.3345,119.8296,118.8183,119.3343,117.2164,341,118.8179,119.8297,120.3206,120.3207,121.8693,1285.2,121.8698,2,122.8714,0,14,14,35,1,1.6,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,122.8719,0,122.872,,,,125.4751,125.9815,124.9744,125.4749,123.8718,95,124.9741,125.9816,126.4827,126.4829,128.0962,1388.3,128.0964,4,129.0932,0,15,15,12,1,1.1,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,129.0935,0,129.0936,,,,132.1189,132.6203,131.6146,132.1188,130.0991,243,131.6144,132.6203,133.1192,133.1193,134.6034,1227.3,134.6038,2,135.595,0,16,16,16,1,1.5,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,135.5955,0,135.5956,,,,138.1319,138.6265,137.627,138.1316,136.6202,85,137.6269,138.6266,139.1276,139.1276,140.4943,1167.8,140.4945,4,141.4894,0,17,17,38,1,1,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,141.4896,0,141.4896,,,,144.3062,144.8013,143.8022,144.306,142.4928,300,143.802,144.8014,145.2979,145.2979,146.7524,1226.1,146.7525,2,147.7543,0,18,18,23,1,1.3,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,147.7552,0,147.7556,,,,150.8741,151.3653,150.3679,150.8736,148.7541,191,150.3549,151.3653,151.8617,151.8619,153.544,1502.3,153.545,2,154.5366,0,19,19,53,1,1.6,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,154.5368,0,154.5368,,,,157.6534,158.155,157.1478,157.6532,155.5387,356,157.1477,158.155,158.6495,158.6496,160.1611,1264.9,160.1612,2,161.1614,0,20,20,26,1,1.6,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,161.1624,0,161.1628,,,,164.2709,164.762,163.7646,164.2707,162.1632,124,163.764,164.7621,165.2568,165.2571,167.1356,1645.4,167.1358,3,168.1316,0,21,21,44,1,1.6,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,168.1326,0,168.1328,,,,170.47,170.9769,169.9566,170.47,169.1362,63,169.9441,170.977,171.4711,171.4711,172.5031,841,172.5037,4,173.5061,0,22,22,9,1,0.8,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,173.507,0,173.5073,,,,176.4293,176.9359,175.9158,176.4291,174.5117,97,175.9152,176.9361,177.4337,177.4337,179.1797,1524.5,179.1799,4,180.1846,0,23,23,24,1,1.4,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,180.1856,0,180.1859,,,,182.9029,183.3948,182.3983,182.9024,181.193,292,182.3981,183.395,183.887,183.8871,185.3513,1172,185.3514,3,186.3548,0,24,24,40,1,1.2,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,186.3555,0,186.3558,,,,189.1789,189.6863,188.6713,189.1788,187.363,159,188.6706,189.6864,190.191,190.191,191.3754,1042.3,191.3757,2,192.3785,0,25,25,41,1,1.3,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,192.3793,0,192.3795,,,,195.3162,195.8075,194.8113,195.3161,193.3918,343,194.8107,195.8076,196.3108,196.3109,197.9387,1314.2,197.9388,2,198.9359,0,26,26,6,1,1.4,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,198.9368,0,198.9369,,,,201.9522,202.4483,201.4464,201.9518,199.9412,325,201.4461,202.4485,202.9437,202.9437,204.4468,1295.2,204.4474,2,205.4435,0,27,27,34,1,1.5,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,205.4444,0,205.4445,,,,208.4687,208.9602,207.961,208.4682,206.454,59,207.9608,208.9603,209.4573,209.4575,211.1659,1420,211.166,2,212.1639,0,28,28,43,1,1.5,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,212.1647,0,212.1649,,,,214.4769,214.9721,213.9689,214.4765,213.165,162,213.9686,214.9721,215.4745,215.4745,216.7502,994.7,216.7507,4,217.7551,0,29,29,27,1,0.8,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,217.7553,0,217.7554,,,,220.286,220.7809,219.7768,220.2859,218.768,164,219.7767,220.7809,221.274,221.2741,222.6297,1101.5,222.6301,4,223.6227,0,30,30,47,1,1,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,223.6235,0,223.6238,,,,226.1543,226.6502,225.6465,226.1541,224.6366,310,225.6463,226.6503,227.148,227.1481,228.5164,1142.9,228.5168,4,229.5159,0,31,31,11,1,1,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,229.5165,0,229.5167,,,,231.8295,232.3236,231.3248,231.8291,230.5128,308,231.3244,232.3236,232.8238,232.8239,234.0181,897,234.0186,4,235.0217,0,32,32,0,1,0.8,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,235.0221,0,235.0221,,,,237.8321,238.3309,237.3286,237.8318,236.0269,236,237.3283,238.331,238.8259,238.826,240.3921,1264.5,240.3924,3,241.3913,0,33,33,32,1,1.3,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,241.3915,0,241.3915,,,,243.7025,244.2015,243.2007,243.7021,242.396,250,243.2002,244.2016,244.6934,244.6934,246.0405,1045.4,246.041,5,247.0415,0,34,34,36,1,0.8,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,247.0427,0,247.0431,,,,249.3685,249.8647,248.8579,249.3681,248.0434,210,248.8577,249.8647,250.3673,250.3675,251.8738,1243.9,251.874,5,252.8726,0,35,35,18,1,0.8,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,252.8729,0,252.873,,,,255.2834,255.7824,254.7807,255.2829,253.8724,309,254.7806,255.7824,256.2833,256.2834,257.2366,739,257.2371,2,258.2338,0,36,36,28,1,0.9,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,258.234,0,258.2342,,,,260.6498,261.1495,260.1456,260.6493,259.2423,0,260.1451,261.1496,261.6497,261.6497,263.0647,1169.3,263.065,4,264.0609,0,37,37,46,1,0.9,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,264.062,0,264.0624,,,,267.0802,267.5854,266.5746,267.0798,265.0704,80,266.5742,267.5855,268.0814,268.0814,269.5508,1182,269.551,2,270.5422,0,38,38,7,1,1.5,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,270.5426,0,270.5427,,,,273.3559,273.8475,272.853,273.3557,271.5414,337,272.8526,273.8477,274.3553,274.3553,275.9109,1203.7,275.911,2,276.9191,0,39,39,50,1,1.3,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,276.9192,0,276.9194,,,,279.3495,279.8461,278.8446,279.3493,277.9394,81,278.8443,279.8462,280.3474,280.3474,281.7675,1107.1,281.7677,4,282.76,0,40,40,1,1,0.9,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,282.7608,0,282.761,,,,285.486,285.9879,284.9785,285.4856,283.7709,356,284.9783,285.988,286.4793,286.4794,287.839,1121.2,287.8391,2,288.8455,0,41,41,49,1,1.2,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,288.8465,0,288.8467,,,,291.3613,291.8577,290.8537,291.3611,289.8473,258,290.8531,291.8577,292.3521,292.3521,293.5697,948.9,293.57,2,294.5661,0,42,42,2,1,1,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,294.5664,0,294.5665,,,,297.0907,297.5905,296.5827,297.0905,295.5741,2,296.5825,297.5905,298.0919,298.0919,299.8089,1442.3,299.809,5,300.8029,0,43,43,29,1,1,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,300.8037,0,300.8039,,,,303.9248,304.4189,303.409,303.9193,301.8023,106,303.4085,304.4189,304.9288,304.9288,306.6734,1160.4,306.6739,2,307.6653,0,44,44,17,1,1.6,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,307.6656,0,307.6657,,,,310.4918,310.9925,309.9823,310.4914,308.6774,32,309.9818,310.9925,311.4839,311.4841,313.5885,1578,313.5886,4,314.5851,0,45,45,5,1,1.3,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,314.5853,0,314.5854,,,,317.3033,317.8048,316.7932,317.303,315.5854,350,316.7927,317.8049,318.3062,318.3062,320.3671,1340.1,320.3674,4,321.3608,0,46,46,22,1,1.2,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,321.3619,0,321.3624,,,,324.3826,324.8783,323.8735,324.3824,322.3662,27,323.8733,324.8784,325.3795,325.3797,327.0291,1348.9,327.0294,2,328.0274,0,47,47,52,1,1.5,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,328.0281,0,328.0283,,,,331.0408,331.5451,330.5307,331.0408,329.0266,133,330.5306,331.5451,332.0396,332.0398,334.0216,1543.4,334.0217,3,335.016,0,48,48,25,1,1.5,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,335.0168,0,335.017,,,,337.5572,338.0556,337.0433,337.557,336.0231,309,337.0429,338.0557,338.5464,338.5465,340.1746,1321.5,340.1748,5,341.1732,0,49,49,20,1,1,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,341.174,0,341.1742,,,,343.7935,344.2973,343.2905,343.7934,342.1816,73,343.2901,344.2974,344.7944,344.7944,346.303,1226.7,346.3032,4,347.2972,0,50,50,21,1,1.1,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,347.2981,0,347.2983,,,,349.9337,350.4262,349.4251,349.9331,348.315,23,349.425,350.4262,350.9249,350.925,352.6385,1261.3,352.6386,4,353.6359,0,51,51,30,1,1.1,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,353.6371,0,353.6377,,,,356.3661,356.8579,355.8528,356.366,354.6485,150,355.8523,356.8579,357.3535,357.3535,359.212,1481.8,359.2121,4,360.2184,0,52,52,13,1,1.2,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,360.2186,0,360.2187,,,,362.638,363.1291,362.1355,362.6378,361.2284,270,362.1351,363.1292,363.6289,363.629,364.7758,922.4,364.776,3,365.7747,0,53,53,19,1,0.9,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,365.7757,1,673.5576,s,307.7666,,676.1741,676.6712,675.6717,676.174,674.5629,278,675.6716,676.6714,677.1771,677.1772,678.8298,1377.6,678.8304,4,679.8283,1,0,54,21,1,1.1,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,679.8287,1,679.8307,,,,682.1523,682.6499,681.6428,682.152,680.8361,17,681.6422,682.6501,683.1421,683.1422,684.3032,981.5,684.3033,4,685.295,1,1,55,45,1,0.8,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,685.2957,1,685.2959,,,,687.8214,688.3236,687.3112,687.8212,686.3015,152,687.3108,688.3236,688.8235,688.8236,689.7143,668.2,689.7145,1,690.7095,1,2,56,47,1,1,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,690.7099,1,690.71,,,,693.1366,693.6372,692.623,693.1366,691.716,118,692.6227,693.6372,694.1354,694.1354,695.1978,938.4,695.198,3,696.1938,1,3,57,28,1,0.9,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,696.1945,1,696.1948,,,,698.9216,699.4185,698.4147,698.9214,697.2036,111,698.4145,699.4185,699.9141,699.9141,701.1989,984.4,701.1993,2,702.2003,1,4,58,13,1,1.2,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,702.2007,1,702.2008,,,,704.8308,705.3317,704.3217,704.8307,703.2159,269,704.3213,705.3317,705.8329,705.833,707.4067,1168.8,707.4069,4,708.4017,1,5,59,3,1,1.1,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,708.4026,1,708.403,,,,711.3164,711.813,710.8143,711.316,709.41,354,710.8138,711.813,712.3113,712.3113,713.4747,960,713.475,1,714.4828,1,6,60,24,1,1.4,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,714.483,1,714.4831,,,,716.7899,717.2852,716.2858,716.7897,715.4819,228,716.2857,717.2853,717.7803,717.7804,719.1081,1009.8,719.1086,4,720.1079,1,7,61,18,1,0.8,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,720.1086,1,720.1088,,,,722.927,723.425,722.4234,722.9269,721.1103,276,722.4233,723.425,723.9215,723.9215,725.4363,1293.1,725.4365,3,726.436,1,8,62,14,1,1.3,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,726.4363,1,726.4364,,,,729.2469,729.7426,728.7422,729.2467,727.4347,105,728.7417,729.7426,730.2409,730.2409,731.8855,1272.4,731.8857,3,732.8763,1,9,63,32,1,1.3,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,732.8769,1,732.8771,,,,735.3961,735.8956,734.8845,735.396,733.8802,313,734.8841,735.8957,736.3894,736.3894,737.7401,1079.3,737.7403,4,738.7453,1,10,64,20,1,1,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,738.746,1,738.7463,,,,741.5792,742.074,741.0614,741.5791,739.7554,350,741.0612,742.074,742.5695,742.5696,744.0742,1247,744.0745,3,745.073,1,11,65,23,1,1.3,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,745.0738,1,745.0741,,,,748.1906,748.6835,747.6862,748.1904,746.072,221,747.686,748.6835,749.1769,749.177,750.4642,1049.7,750.4643,1,751.4626,1,12,66,26,1,1.6,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,751.4628,1,751.4628,,,,754.5943,755.0958,754.0852,754.5942,752.4763,125,754.0846,755.0959,755.5932,755.5933,757.2687,1379.2,757.2689,2,758.2683,1,13,67,44,1,1.6,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,758.2685,1,758.2686,,,,761.4034,761.9148,760.8894,761.4033,759.2827,207,760.8892,761.9149,762.4078,762.4079,764.4958,1821.7,764.4962,4,765.4934,1,14,68,8,1,1.6,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,765.4936,1,765.4937,,,,768.213,768.7194,767.7114,768.2127,766.5098,81,767.7112,768.7194,769.2196,769.2197,770.9958,1383.1,770.9964,4,771.9882,1,15,69,4,1,1.2,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,771.9884,1,771.9885,,,,774.5004,774.9996,773.996,774.5,772.992,204,773.9955,774.9996,775.5032,775.5033,777.1901,1408.6,777.1903,5,778.1818,1,16,70,38,1,1,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,778.1821,1,778.1822,,,,781.1943,781.6985,780.6934,781.1941,779.1877,271,780.6931,781.6986,782.1904,782.1904,783.9852,1499.1,783.9854,3,784.9966,1,17,71,7,1,1.5,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,784.9969,1,784.997,,,,787.6101,788.102,787.1054,787.6097,785.995,312,787.105,788.102,788.597,788.597,789.9275,1013.6,789.9279,2,790.931,1,18,72,30,1,1.1,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,790.9312,1,790.9313,,,,793.2513,793.7503,792.7435,793.2512,791.9355,358,792.7435,793.7505,794.251,794.2511,796.4773,1387.3,796.4777,5,797.4735,1,19,73,0,1,0.8,0.3,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,797.4739,1,797.474,,,,800.0841,800.5795,799.5785,800.084,798.4767,183,799.5784,800.5795,801.0843,801.0843,802.3508,1099.5,802.3509,3,803.346,1,20,74,12,1,1.1,0.7,Time
,,Chunyu,1,M,23,2025-04-23_22h37.54.705,Serial_Dependence_U,2023.2.3,Win32,238.0952381,,,,,,,,,,,,803.3463,1,803.3463,,,,806.3811,806.8744,805.8745,806.3808,804.3544,92,805.8744,806.8745,807.3661,807.3663,808.9981,1254.9,808.9983,2,809.9952,1,21,75,25,1,1.5,0.3,Time
