Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,500.7764,1,500.7767,,,,503.8851,504.3815,503.3824,503.8849,501.7763,163,503.3821,504.3815,504.8785,504.8785,506.797,1573.3,506.7972,3,507.7934,1,23,53,29,1,1.6,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,507.7938,1,507.794,,,,510.9086,511.4053,510.4026,510.9085,508.794,176,510.4025,511.4053,511.9022,511.9022,513.9991,1624.3,513.9994,3,514.9989,1,24,54,19,1,1.6,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,514.9993,1,514.9994,,,,517.9081,518.4046,517.4051,517.9079,515.9992,100,517.405,518.4046,518.9015,518.9015,520.6349,1284.6,520.6351,2,521.6346,1,25,55,3,1,1.4,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,521.6352,1,521.6354,,,,524.5439,525.0404,524.0409,524.5438,522.635,261,524.0408,525.0405,525.5375,525.5376,527.2646,1358.7,527.2649,3,528.2644,1,26,56,28,1,1.4,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,528.2649,1,528.265,,,,531.3738,531.8702,530.8708,531.3736,529.2649,137,530.8706,531.8702,532.3671,532.3671,534.3489,1649.5,534.3493,3,535.3486,1,27,57,24,1,1.6,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,535.3491,1,535.3493,,,,537.6579,538.1544,537.155,537.6577,536.3487,289,537.1548,538.1545,538.6513,538.6514,539.6531,510.6,539.6533,1,540.6515,1,28,58,25,1,0.8,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,540.652,1,540.6521,,,,542.9604,543.4569,542.4575,542.9602,541.6515,341,542.4574,543.4569,543.9539,543.9539,544.9154,664.9,544.9156,2,545.9115,1,29,59,0,1,0.8,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,545.9119,2,548.3509,s,2.4289,,550.6629,551.1592,550.1599,550.6627,549.354,144,550.1597,551.1593,551.6562,551.6562,553.2077,1089,553.2079,5,554.2075,2,0,60,15,1,0.8,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,554.2082,2,554.2097,,,,556.523,557.0194,556.02,556.5228,555.2142,146,556.0198,557.0194,557.5163,557.5164,558.6229,721.1,558.6231,2,559.6191,2,1,61,0,1,0.8,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,559.6195,2,559.6196,,,,562.3284,562.8249,561.8255,562.3282,560.6194,323,561.8253,562.825,563.3218,563.3219,564.9036,1091.1,564.9038,2,565.9034,2,2,62,27,1,1.2,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,565.9039,2,565.9041,,,,568.6129,569.1092,568.1097,568.6127,566.9038,151,568.1095,569.1092,569.6062,569.6062,571.4635,1531.7,571.4637,4,572.4605,2,3,63,2,1,1.2,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,572.4608,2,572.461,,,,574.7751,575.2723,574.2669,574.7749,573.4609,135,574.2667,575.2723,575.7693,575.7693,577.7605,1611.5,577.7607,5,578.7569,2,4,64,10,1,0.8,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,578.7572,2,578.7575,,,,581.0661,581.5626,580.5631,581.066,579.7607,251,580.563,581.5627,582.0596,582.0596,583.1384,692.2,583.1387,2,584.1383,2,5,65,25,1,0.8,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,584.1387,2,584.1389,,,,586.4476,586.9441,585.9448,586.4474,585.1386,198,585.9444,586.9441,587.4411,587.4411,588.2875,421.9,588.2876,1,589.2832,2,6,66,5,1,0.8,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,589.2836,2,589.2838,,,,591.9925,592.489,591.4896,591.9923,590.2836,293,591.4894,592.4891,592.9859,592.9859,594.402,1028.3,594.4022,2,595.3978,2,7,67,17,1,1.2,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,595.3984,2,595.3985,,,,597.9049,598.4036,597.4043,597.9048,596.3982,183,597.404,598.4037,598.9005,598.9006,600.3066,1145.7,600.3069,4,601.3064,2,8,68,16,1,1,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,601.3068,2,601.307,,,,604.0159,604.5122,603.5129,604.0156,602.3102,181,603.5126,604.5122,605.0091,605.0092,606.288,1019.4,606.2883,2,607.2878,2,9,69,7,1,1.2,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,607.2883,2,607.2885,,,,610.397,610.8936,609.8939,610.3968,608.2882,193,609.8938,610.8936,611.3904,611.3905,612.6572,975.8,612.6575,1,613.6569,2,10,70,29,1,1.6,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,613.6575,2,613.6578,,,,616.1663,616.6628,615.6633,616.1661,614.6574,49,615.6631,616.6628,617.1596,617.1597,618.7657,1213.4,618.766,4,619.7654,2,11,71,11,1,1,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,619.7659,2,619.7661,,,,622.0748,622.5713,621.5719,622.0746,620.766,147,621.5717,622.5713,623.0682,623.0682,624.8319,1417.8,624.8323,5,625.8317,2,12,72,20,1,0.8,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,625.8321,2,625.8323,,,,628.3411,628.8375,627.838,628.3408,626.832,59,627.8378,628.8375,629.3344,629.3345,630.8435,1175.3,630.8437,4,631.8432,2,13,73,26,1,1,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,631.8435,2,631.8437,,,,634.756,635.2549,634.2496,634.7557,632.8438,349,634.2493,635.2549,635.7519,635.7519,637.5642,1181.5,637.5645,2,638.5638,2,14,74,8,1,1.4,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,638.5642,2,638.5645,,,,641.6732,642.1695,641.17,641.6729,639.5644,35,641.1698,642.1695,642.6665,642.6665,644.1617,1040.9,644.1619,1,645.1632,2,15,75,19,1,1.6,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,645.1637,2,645.1639,,,,648.0725,648.5689,647.5695,648.0723,646.1635,196,647.5694,648.5689,649.066,649.0661,650.6659,1091.4,650.6662,2,651.666,2,16,76,3,1,1.4,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,651.6665,2,651.6667,,,,654.5753,655.0715,654.0721,654.5752,652.6662,157,654.0719,655.0715,655.5683,655.5684,657.4568,1191.4,657.4571,2,658.453,2,17,77,13,1,1.4,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,658.4534,2,658.4536,,,,661.5624,662.0588,661.0593,661.5621,659.4564,322,661.0592,662.0588,662.5557,662.5557,664.3315,1127.5,664.3319,2,665.3312,2,18,78,4,1,1.6,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,665.3319,2,665.332,,,,667.8407,668.337,667.3375,667.8404,666.3315,108,667.3373,668.337,668.8339,668.8339,671.2742,1812.2,671.2744,5,672.2699,2,19,79,1,1,1,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,672.2704,2,672.2705,,,,675.3793,675.8756,674.8763,675.3792,673.2702,25,674.876,675.8757,676.3726,676.3726,677.752,1058.2,677.7523,1,678.7483,2,20,80,14,1,1.6,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,678.7489,2,678.7491,,,,681.6575,682.154,681.1545,681.6573,679.7486,52,681.1543,682.154,682.6509,682.6509,684.3519,1327.3,684.3521,2,685.3536,2,21,81,28,1,1.4,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,685.3541,2,685.3543,,,,688.0657,688.5655,687.56,688.0655,686.3542,205,687.5598,688.5655,689.0625,689.0625,690.3171,885.4,690.3173,2,691.3169,2,22,82,22,1,1.2,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,691.3173,2,691.3174,,,,693.8261,694.3226,693.3232,693.826,692.3173,46,693.323,694.3227,694.8194,694.8196,696.2289,1108,696.2292,4,697.2255,2,23,83,6,1,1,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,697.226,2,697.2261,,,,700.1346,700.6312,699.6318,700.1344,698.2257,182,699.6316,700.6312,701.1282,701.1282,702.5099,1041.5,702.5103,2,703.5099,2,24,84,23,1,1.4,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,703.5103,2,703.5104,,,,706.6189,707.1155,706.1161,706.6187,704.5101,263,706.1159,707.1156,707.6124,707.6124,709.2791,1437.2,709.2794,2,710.2789,2,25,85,24,1,1.6,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,710.2794,2,710.2796,,,,712.9881,713.4846,712.4852,712.988,711.2793,295,712.485,713.4846,713.9816,713.9816,715.3213,849.7,715.3215,2,716.3207,2,26,86,12,1,1.2,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,716.3212,2,716.3214,,,,718.8299,719.3266,718.3271,718.8298,717.3212,107,718.3269,719.3266,719.8236,719.8237,721.2418,1127,721.242,4,722.2414,2,27,87,21,1,1,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,722.242,2,722.2421,,,,725.3507,725.8471,724.8478,725.3507,723.2418,154,724.8476,725.8471,726.3442,726.3442,727.9746,1225.3,727.9749,2,728.9742,2,28,88,9,1,1.6,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,728.9747,2,728.9749,,,,731.8835,732.38,731.3804,731.8834,729.9747,318,731.3802,732.38,732.8769,732.877,734.5133,1321.1,734.5135,2,735.5131,2,29,89,18,1,1.4,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,735.5136,3,738.6401,s,3.1143,,741.5493,742.0457,741.0464,741.5491,739.6402,211,741.0461,742.0457,742.5428,742.5428,745.7183,1108.8,745.7185,2,746.7181,3,0,90,23,1,1.4,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,746.7186,3,746.7195,,,,749.2335,749.73,748.7304,749.2334,747.7246,269,748.7303,749.7301,750.2269,750.2269,751.4456,818.4,751.4459,2,752.4449,3,1,91,21,1,1,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,752.4453,3,752.4454,,,,755.3542,755.8506,754.8512,755.3541,753.4453,245,754.8512,755.8507,756.3476,756.3476,758.4929,1163.7,758.4932,2,759.4927,3,2,92,13,1,1.4,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,759.4932,3,759.4934,,,,761.8021,762.2985,761.2991,761.802,760.4933,336,761.2989,762.2985,762.7955,762.7956,763.8044,623.4,763.8046,2,764.8013,3,3,93,0,1,0.8,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,764.802,3,764.8022,,,,767.5107,768.0071,767.0075,767.5104,765.8017,82,767.0074,768.0072,768.5041,768.5041,770.0708,1271.7,770.0711,4,771.0674,3,4,94,7,1,1.2,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,771.0678,3,771.068,,,,774.1769,774.6731,773.6737,774.1766,772.0679,128,773.6735,774.6732,775.1701,775.1701,776.7216,1222.5,776.7219,2,777.7214,3,5,95,24,1,1.6,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,777.7219,3,777.7221,,,,780.2308,780.7272,779.7279,780.2306,778.722,23,779.7277,780.7272,781.224,781.2241,782.7028,1025.6,782.7031,3,783.7027,3,6,96,26,1,1,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,783.7031,3,783.7032,,,,786.412,786.9084,785.909,786.4119,784.706,101,785.9087,786.9084,787.4054,787.4054,788.9205,1177.4,788.9209,3,789.9203,3,7,97,12,1,1.2,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,789.9208,3,789.921,,,,792.4236,792.9201,791.9218,792.4234,790.9207,185,791.9216,792.9201,793.417,793.417,794.7902,962.8,794.7904,3,795.7865,3,8,98,11,1,1,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,795.7869,3,795.7871,,,,798.8964,799.3923,798.3929,798.8962,796.787,263,798.3926,799.3923,799.8891,799.8892,801.3075,1127.2,801.3077,2,802.3071,3,9,99,29,1,1.6,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,802.3076,3,802.3078,,,,804.8207,805.319,804.3136,804.8205,803.3078,286,804.3134,805.319,805.8159,805.816,807.0705,926.5,807.0709,2,808.0703,3,10,100,16,1,1,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,808.0709,3,808.0711,,,,810.5797,811.0761,810.0766,810.5795,809.0705,122,810.0765,811.0761,811.573,811.5731,813.4154,891.6,813.4157,2,814.4152,3,11,101,6,1,1,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,814.4158,3,814.4159,,,,817.3244,817.8209,816.8215,817.3243,815.4156,100,816.8213,817.821,818.3178,818.3179,819.6573,1048.8,819.6576,2,820.6571,3,12,102,18,1,1.4,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,820.6574,3,820.6577,,,,823.7636,824.2627,823.2606,823.7635,821.6575,83,823.2604,824.2628,824.7597,824.7598,826.1881,1150.1,826.1883,2,827.1898,3,13,103,14,1,1.6,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,827.1903,3,827.1904,,,,829.4993,829.9956,828.9963,829.4991,828.1902,26,828.9961,829.9956,830.4926,830.4926,832.2835,1071.2,832.2838,5,833.2802,3,14,104,5,1,0.8,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,833.2806,3,833.2808,,,,835.9896,836.4859,835.4866,835.9894,834.2805,330,835.4864,836.486,836.9829,836.9829,838.4435,1072.6,838.4438,2,839.4433,3,15,105,22,1,1.2,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,839.4439,3,839.444,,,,842.3526,842.849,841.8474,842.3524,840.4437,99,841.8473,842.8491,843.346,843.346,844.8537,1254.5,844.8539,2,845.8549,3,16,106,28,1,1.4,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,845.8554,3,845.8556,,,,848.9669,849.4668,848.461,848.9668,846.8553,85,848.4609,849.4668,849.9636,849.9636,852.4582,1210,852.4584,2,853.4542,3,17,107,9,1,1.6,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,853.4548,3,853.4551,,,,855.7697,856.2661,855.2638,855.7695,854.4546,279,855.2637,856.2661,856.763,856.763,857.9904,793.1,857.9906,3,858.987,3,18,108,20,1,0.8,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,858.9874,3,858.9876,,,,861.4963,861.9929,860.9936,861.4962,859.9875,65,860.9934,861.9929,862.4898,862.4898,863.645,853.8,863.6453,2,864.6412,3,19,109,1,1,1,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,864.6417,3,864.6419,,,,867.3505,867.8469,866.8476,867.3503,865.6414,304,866.8473,867.8469,868.3438,868.3438,869.5924,957.8,869.5928,2,870.5922,3,20,110,17,1,1.2,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,870.5928,3,870.5929,,,,873.5014,873.9979,872.9985,873.5012,871.5926,342,872.9983,873.9979,874.4948,874.4948,875.9653,1139.3,875.9655,2,876.9612,3,21,111,8,1,1.4,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,876.9617,3,876.962,,,,879.8705,880.3671,879.3675,879.8704,877.9616,159,879.3673,880.3671,880.864,880.864,881.2552,35.6,881.2553,1,882.2517,3,22,112,3,1,1.4,0.3,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,882.2523,3,882.2525,,,,885.3612,885.8575,884.8583,885.3609,883.2521,240,884.858,885.8575,886.3544,886.3544,888.1242,1352.2,888.1244,2,889.1238,3,23,113,19,1,1.6,0.7,Time
,,885939,001,,,2025-05-19_23h31.05.569,Serial_Dependence_U,2023.2.3,Win32,163.9344262,5fa97379b6ebc411c1a99fff,68224bc8a476e0f1ff0bf7fa,682ba2dc8449665590172124,,,,,,,,,,,,889.1243,3,889.1245,,,,891.4333,891.9296,890.9302,891.433,890.1274,309,890.93,891.9297,892.4265,892.4266,892.903,161.7,892.9032,1,893.8992,3,24,114,25,1,0.8,0.7,Time
